SECCION,LISTA_NOMINAL_2026,HOMBRES_2026,MUJERES_2026,ESTRUCTURA_IZQUIERDA_2012,ESTRUCTURA_IZQUIERDA_2015,ESTRUCTURA_IZQUIERDA_2018,ESTRUCTURA_IZQUIERDA_2021,ESTRUCTURA_IZQUIERDA_2024,ESTRUCTURA_TRADICIONAL_2012,ESTRUCTURA_TRADICIONAL_2015,ESTRUCTURA_TRADICIONAL_2018,ESTRUCTURA_TRADICIONAL_2021,ESTRUCTURA_TRADICIONAL_2024,LISTA_NOMINAL_HIST_2012,LISTA_NOMINAL_HIST_2015,LISTA_NOMINAL_HIST_2018,LISTA_NOMINAL_HIST_2021,LISTA_NOMINAL_HIST_2024,PARTICIPACION_PCT_2012,PARTICIPACION_PCT_2015,PARTICIPACION_PCT_2018,PARTICIPACION_PCT_2021,PARTICIPACION_PCT_2024,VOTOS_MC_2012,VOTOS_MC_2015,VOTOS_MC_2018,VOTOS_MC_2021,VOTOS_MC_2024,VOTOS_NULOS_2012,VOTOS_NULOS_2015,VOTOS_NULOS_2018,VOTOS_NULOS_2021,VOTOS_NULOS_2024,VOTOS_TOTALES_2012,VOTOS_TOTALES_2015,VOTOS_TOTALES_2018,VOTOS_TOTALES_2021,VOTOS_TOTALES_2024,ESTRUCTURA_IZQUIERDA_2017_EST,ESTRUCTURA_IZQUIERDA_2023_EST,ESTRUCTURA_TRADICIONAL_2017_EST,ESTRUCTURA_TRADICIONAL_2023_EST,LISTA_NOMINAL_HIST_2017_EST,LISTA_NOMINAL_HIST_2023_EST,VOTOS_TOTALES_2017_EST,VOTOS_TOTALES_2023_EST,ELECTORES_MENORES_25,VOTO_DURO_TRADICIONAL,VOTO_DURO_IZQUIERDA,ORFANDAD_NARANJA,VOLATILIDAD_PSI,ABSTENCION_PROYECTADA_2026,INDICE_IRC,INDICE_IEE,VOTOS_TOTALES_PROYECTADOS_2026
5426,1841.0,853.0,988.0,419.0,55.0,373.0,304.0,475.0,681.0,454.0,3393.0,3727.0,4376.0,0.0,0.0,1341.0,1522.0,1796.0,0.0,0.0,64.13,49.28,51.06,5.0,4.0,25.0,13.0,76.0,14.0,17.0,38.0,18.0,32.0,646.0,557.0,860.0,750.0,917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,1804.4285714285713,232.28571428571428,917.0,0.2782608695652174,879.0,100.0,63.91,124
5427,768.0,354.0,414.0,145.0,24.0,137.0,97.0,272.0,299.0,209.0,1386.0,1513.0,1849.0,0.0,0.0,538.0,602.0,748.0,0.0,0.0,66.73,50.33,56.28,2.0,3.0,6.0,5.0,31.0,13.0,8.0,16.0,8.0,8.0,259.0,250.0,359.0,303.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,750.8571428571429,96.42857142857143,421.0,0.06956521739130435,327.0,100.0,53.48,47
5428,2877.0,1373.0,1504.0,712.0,114.0,795.0,590.0,991.0,1214.0,795.0,6366.0,6419.0,7368.0,0.0,0.0,2503.0,2697.0,2957.0,0.0,0.0,65.76,46.38,58.54,12.0,11.0,47.0,33.0,157.0,56.0,33.0,46.0,25.0,38.0,1252.0,951.0,1646.0,1251.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,3166.0,457.42857142857144,1731.0,0.33043478260869563,1226.0,100.0,66.52,261
5429,1797.0,874.0,923.0,374.0,89.0,564.0,426.0,681.0,834.0,487.0,4084.0,3982.0,4542.0,0.0,0.0,1581.0,1648.0,1790.0,0.0,0.0,71.54,53.34,64.75,11.0,13.0,33.0,28.0,99.0,36.0,31.0,30.0,21.0,38.0,858.0,618.0,1131.0,879.0,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,1989.857142857143,304.85714285714283,1159.0,0.33043478260869563,631.0,100.0,66.52,164
5430,2335.0,1124.0,1211.0,665.0,119.0,745.0,534.0,888.0,1205.0,704.0,5692.0,5489.0,6078.0,0.0,0.0,2214.0,2251.0,2398.0,0.0,0.0,69.78,53.27,65.05,18.0,16.0,36.0,23.0,141.0,52.0,28.0,38.0,23.0,46.0,1248.0,882.0,1545.0,1199.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,2738.285714285714,421.57142857142856,1560.0,0.4,838.0,100.0,70.0,239
5431,4126.0,1997.0,2129.0,708.0,185.0,1126.0,839.0,1256.0,1406.0,907.0,8331.0,8529.0,9790.0,0.0,0.0,3284.0,3587.0,4051.0,0.0,0.0,66.69,47.31,51.22,24.0,22.0,61.0,56.0,196.0,58.0,41.0,66.0,47.0,61.0,1475.0,1122.0,2190.0,1697.0,2075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,4137.571428571428,587.7142857142857,2075.0,0.5304347826086957,1976.0,100.0,76.52,345
5432,1690.0,771.0,919.0,491.0,88.0,549.0,371.0,661.0,893.0,551.0,4230.0,4167.0,4423.0,0.0,0.0,1640.0,1728.0,1776.0,0.0,0.0,69.09,52.6,61.6,12.0,16.0,33.0,25.0,121.0,38.0,24.0,30.0,30.0,34.0,911.0,672.0,1133.0,909.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,2037.7142857142858,308.57142857142856,1094.0,0.2956521739130435,682.0,100.0,64.78,199
5433,4080.0,1928.0,2152.0,823.0,150.0,1203.0,920.0,1609.0,1707.0,1069.0,9156.0,8910.0,10316.0,0.0,0.0,3615.0,3805.0,4168.0,0.0,0.0,65.12,45.55,58.54,29.0,33.0,58.0,57.0,215.0,59.0,53.0,68.0,46.0,68.0,1790.0,1310.0,2354.0,1733.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,4451.142857142857,672.1428571428571,2440.0,0.591304347826087,1728.0,100.0,79.57,386
5434,3674.0,1716.0,1958.0,984.0,167.0,1063.0,921.0,1372.0,1788.0,1183.0,8556.0,8547.0,9555.0,0.0,0.0,3282.0,3451.0,3712.0,0.0,0.0,72.24,55.75,68.75,33.0,48.0,58.0,35.0,226.0,78.0,70.0,46.0,53.0,53.0,1889.0,1511.0,2371.0,1924.0,2552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,4232.714285714285,643.8571428571429,2552.0,0.4608695652173913,1160.0,100.0,73.04,391
5435,2089.0,993.0,1096.0,510.0,144.0,684.0,607.0,890.0,1121.0,779.0,5140.0,5103.0,5641.0,0.0,0.0,1947.0,2042.0,2157.0,0.0,0.0,75.91,58.96,73.48,19.0,34.0,30.0,42.0,138.0,45.0,45.0,30.0,31.0,27.0,1168.0,1010.0,1478.0,1204.0,1585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,2540.5714285714284,405.0,1585.0,0.23478260869565218,572.0,100.0,61.74,223
5436,3576.0,1687.0,1889.0,840.0,146.0,931.0,826.0,1266.0,1487.0,1003.0,7736.0,7893.0,9132.0,0.0,0.0,2963.0,3194.0,3561.0,0.0,0.0,71.38,54.7,68.16,21.0,34.0,46.0,28.0,236.0,72.0,46.0,52.0,40.0,37.0,1568.0,1292.0,2115.0,1747.0,2427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,3893.0,572.7142857142857,2427.0,0.3217391304347826,1134.0,100.0,66.09,391
5437,4484.0,2109.0,2375.0,962.0,211.0,1167.0,834.0,1697.0,1849.0,1223.0,10090.0,9977.0,11423.0,0.0,0.0,3908.0,4129.0,4526.0,0.0,0.0,69.65,49.94,65.84,32.0,24.0,62.0,55.0,344.0,101.0,60.0,76.0,66.0,65.0,1975.0,1492.0,2722.0,2062.0,2980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,4937.428571428572,695.8571428571429,2980.0,0.5652173913043478,1546.0,100.0,78.26,613
5438,4419.0,2126.0,2293.0,836.0,184.0,1141.0,806.0,1476.0,1610.0,1058.0,9237.0,9344.0,10820.0,0.0,0.0,3594.0,3890.0,4379.0,0.0,0.0,67.78,48.56,57.23,24.0,18.0,55.0,55.0,225.0,94.0,43.0,79.0,61.0,52.0,1724.0,1287.0,2436.0,1889.0,2506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,4581.285714285715,634.7142857142857,2506.0,0.45217391304347826,1873.0,100.0,72.61,388
6675,1317.0,600.0,717.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,3646.0,0.0,0.0,0.0,0.0,1357.0,0.0,0.0,0.0,0.0,76.12,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.8571428571429,44.714285714285715,1033.0,0.1391304347826087,324.0,42.94,56.96,106
6676,1828.0,850.0,978.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,5053.0,0.0,0.0,0.0,0.0,1857.0,0.0,0.0,0.0,0.0,79.59,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.8571428571429,47.285714285714285,1478.0,0.08695652173913043,379.0,42.08,54.35,157
6821,1886.0,874.0,1012.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,4726.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,59.32,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.1428571428571,84.28571428571429,1127.0,0.3130434782608696,773.0,40.27,65.65,205
6822,2003.0,940.0,1063.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,4664.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,0.0,0.0,39.01,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.2857142857143,60.142857142857146,783.0,0.19130434782608696,1224.0,36.27,59.57,138
6823,2989.0,1375.0,1614.0,0.0,0.0,0.0,0.0,914.0,0.0,0.0,0.0,0.0,7187.0,0.0,0.0,0.0,0.0,2882.0,0.0,0.0,0.0,0.0,59.65,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7142857142858,130.57142857142858,1719.0,0.4,1163.0,38.72,70.0,287
6824,2066.0,947.0,1119.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,5242.0,0.0,0.0,0.0,0.0,2103.0,0.0,0.0,0.0,0.0,60.01,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.8571428571429,91.42857142857143,1262.0,0.26956521739130435,841.0,40.67,63.48,238
7227,1115.0,525.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7228,1750.0,806.0,944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7229,1246.0,572.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7230,1668.0,784.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7231,1075.0,496.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7232,1991.0,895.0,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5137,1596.0,786.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5138,1285.0,605.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5139,506.0,237.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5140,1114.0,535.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5141,642.0,310.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5142,632.0,282.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5143,1395.0,695.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5144,230.0,102.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5145,919.0,417.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5146,605.0,285.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5147,1073.0,521.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5148,1976.0,909.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5149,184.0,81.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5150,447.0,214.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5151,540.0,264.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5152,941.0,440.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5153,1216.0,570.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5154,424.0,200.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5155,492.0,243.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5156,401.0,185.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5157,874.0,425.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5158,808.0,417.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5159,629.0,321.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5160,496.0,235.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5161,1055.0,532.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5162,378.0,182.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5163,1162.0,523.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5164,584.0,286.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5165,452.0,216.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5166,491.0,253.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5167,367.0,192.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
