SECCION,ANIO,ESTRUCTURA_TRADICIONAL,ESTRUCTURA_IZQUIERDA,VOTOS_MC,VOTOS_NULOS,VOTOS_TOTALES,LISTA_NOMINAL_HIST,PARTICIPACION_PCT
5398,2015,1141.0,246.0,33.0,41.0,1391.0,0.0,0.0
5398,2018,8003.0,1059.0,49.0,29.0,2250.0,2992.0,75.2
5398,2021,7932.0,961.0,30.0,25.0,1764.0,3193.0,55.25
5398,2024,8949.0,1464.0,207.0,39.0,2439.0,3463.0,70.43
5399,2012,1938.0,1052.0,23.0,99.0,2056.0,0.0,0.0
5399,2015,1383.0,251.0,54.0,57.0,1700.0,0.0,0.0
5399,2018,8752.0,1068.0,48.0,55.0,2474.0,3286.0,75.29
5399,2021,8701.0,1107.0,40.0,33.0,2044.0,3451.0,59.23
5399,2024,9538.0,1734.0,225.0,55.0,2695.0,3654.0,73.75
5400,2012,1237.0,625.0,20.0,80.0,1323.0,0.0,0.0
5400,2015,932.0,215.0,21.0,49.0,1138.0,0.0,0.0
5400,2018,5646.0,681.0,33.0,38.0,1608.0,2121.0,75.81
5400,2021,5361.0,668.0,22.0,19.0,1216.0,2152.0,56.51
5400,2024,5856.0,1018.0,115.0,31.0,1607.0,2236.0,71.87
5401,2012,1737.0,1168.0,9.0,75.0,1780.0,0.0,0.0
5401,2015,1276.0,138.0,30.0,72.0,1548.0,0.0,0.0
5401,2018,8292.0,821.0,39.0,66.0,2170.0,3197.0,67.88
5401,2021,8579.0,741.0,35.0,46.0,1972.0,3405.0,57.91
5401,2024,9357.0,1216.0,189.0,74.0,2371.0,3672.0,64.57
5402,2012,1104.0,608.0,27.0,72.0,1198.0,0.0,0.0
5402,2015,712.0,152.0,14.0,33.0,914.0,0.0,0.0
5402,2018,4846.0,528.0,33.0,66.0,1317.0,1875.0,70.24
5402,2021,4777.0,563.0,22.0,39.0,1052.0,1974.0,53.29
5402,2024,5213.0,871.0,136.0,44.0,1393.0,2057.0,67.72
5403,2012,1387.0,714.0,32.0,44.0,1494.0,0.0,0.0
5403,2015,989.0,217.0,36.0,33.0,1268.0,0.0,0.0
5403,2018,7184.0,853.0,46.0,56.0,2010.0,2737.0,73.44
5403,2021,7431.0,954.0,48.0,29.0,1737.0,3006.0,57.78
5403,2024,8568.0,1488.0,239.0,48.0,2344.0,3324.0,70.52
5404,2012,1646.0,1112.0,24.0,77.0,1706.0,0.0,0.0
5404,2015,1024.0,151.0,30.0,43.0,1266.0,0.0,0.0
5404,2018,9252.0,852.0,67.0,97.0,2392.0,3598.0,66.48
5404,2021,9341.0,730.0,46.0,73.0,1741.0,3944.0,44.14
5404,2024,10423.0,1187.0,165.0,57.0,2005.0,4391.0,45.66
5405,2012,1568.0,880.0,22.0,83.0,1651.0,0.0,0.0
5405,2015,973.0,133.0,21.0,49.0,1185.0,0.0,0.0
5405,2018,7454.0,802.0,51.0,85.0,2040.0,2876.0,70.93
5405,2021,7422.0,751.0,27.0,46.0,1504.0,3072.0,48.96
5405,2024,8379.0,1297.0,227.0,50.0,2186.0,3299.0,66.26
5406,2012,1417.0,801.0,10.0,72.0,1469.0,0.0,0.0
5406,2015,931.0,124.0,15.0,41.0,1128.0,0.0,0.0
5406,2018,6954.0,766.0,41.0,49.0,1883.0,2658.0,70.84
5406,2021,6984.0,677.0,34.0,43.0,1382.0,2899.0,47.67
5406,2024,8007.0,1326.0,172.0,62.0,2078.0,3180.0,65.35
5407,2012,1393.0,842.0,19.0,108.0,1489.0,0.0,0.0
5407,2015,857.0,144.0,13.0,35.0,1033.0,0.0,0.0
5407,2018,7056.0,827.0,33.0,55.0,1906.0,2708.0,70.38
5407,2021,6979.0,638.0,41.0,26.0,1340.0,2906.0,46.11
5407,2024,7873.0,1295.0,179.0,51.0,1995.0,3130.0,63.74
5408,2012,1331.0,839.0,13.0,64.0,1389.0,0.0,0.0
5408,2015,786.0,108.0,29.0,51.0,987.0,0.0,0.0
5408,2018,6450.0,706.0,51.0,47.0,1776.0,2454.0,72.37
5408,2021,6337.0,567.0,27.0,38.0,1295.0,2610.0,49.62
5408,2024,7283.0,1143.0,199.0,70.0,1945.0,2877.0,67.61
5409,2012,1027.0,622.0,9.0,46.0,1045.0,0.0,0.0
5409,2015,645.0,91.0,14.0,25.0,780.0,0.0,0.0
5409,2018,5312.0,553.0,24.0,47.0,1340.0,2091.0,64.08
5409,2021,5401.0,440.0,20.0,30.0,1000.0,2267.0,44.11
5409,2024,6418.0,1102.0,121.0,62.0,1709.0,2543.0,67.2
5410,2012,1710.0,1067.0,30.0,74.0,1789.0,0.0,0.0
5410,2015,1204.0,168.0,24.0,72.0,1481.0,0.0,0.0
5410,2018,10652.0,1166.0,46.0,87.0,2748.0,4139.0,66.39
5410,2021,11078.0,1001.0,37.0,45.0,2043.0,4643.0,44.0
5410,2024,13219.0,1999.0,293.0,62.0,3128.0,5335.0,58.63
5411,2012,1474.0,958.0,18.0,67.0,1514.0,0.0,0.0
5411,2015,870.0,110.0,17.0,40.0,1047.0,0.0,0.0
5411,2018,7690.0,947.0,47.0,60.0,2039.0,2942.0,69.31
5411,2021,7207.0,728.0,17.0,30.0,1365.0,3003.0,45.45
5411,2024,7995.0,1220.0,132.0,46.0,1899.0,3205.0,59.25
5412,2012,1444.0,883.0,22.0,78.0,1504.0,0.0,0.0
5412,2015,1028.0,151.0,17.0,37.0,1204.0,0.0,0.0
5412,2018,8301.0,1004.0,35.0,50.0,2038.0,3241.0,62.88
5412,2021,8508.0,957.0,26.0,54.0,1720.0,3516.0,48.92
5412,2024,9502.0,1464.0,199.0,51.0,2208.0,3849.0,57.37
5413,2012,341.0,116.0,3.0,17.0,331.0,0.0,0.0
5413,2015,193.0,12.0,2.0,4.0,208.0,0.0,0.0
5413,2018,2647.0,350.0,18.0,28.0,724.0,1014.0,71.4
5413,2021,2559.0,240.0,20.0,21.0,501.0,1069.0,46.87
5413,2024,2824.0,479.0,50.0,11.0,703.0,1117.0,62.94
5414,2012,2378.0,1310.0,40.0,97.0,2523.0,0.0,0.0
5414,2015,1488.0,262.0,68.0,86.0,1946.0,0.0,0.0
5414,2018,13117.0,1472.0,87.0,112.0,3454.0,5098.0,67.75
5414,2021,12861.0,1110.0,60.0,45.0,2346.0,5413.0,43.34
5414,2024,14656.0,1881.0,565.0,84.0,3816.0,5848.0,65.25
5415,2012,1538.0,897.0,17.0,84.0,1624.0,0.0,0.0
5415,2015,950.0,178.0,30.0,34.0,1228.0,0.0,0.0
5415,2018,8242.0,1019.0,46.0,50.0,2192.0,3188.0,68.76
5415,2021,8281.0,832.0,34.0,39.0,1717.0,3390.0,50.65
5415,2024,9254.0,1385.0,211.0,62.0,2386.0,3627.0,65.78
5416,2012,2131.0,1085.0,47.0,91.0,2253.0,0.0,0.0
5416,2015,1338.0,215.0,47.0,57.0,1677.0,0.0,0.0
5416,2018,11571.0,1170.0,67.0,80.0,2992.0,4498.0,66.52
5416,2021,11779.0,1023.0,64.0,44.0,2433.0,4812.0,50.56
5416,2024,13059.0,1742.0,317.0,66.0,3333.0,5139.0,64.86
5417,2012,2636.0,1413.0,70.0,100.0,2816.0,0.0,0.0
5417,2015,1711.0,359.0,72.0,114.0,2331.0,0.0,0.0
5417,2018,14938.0,1747.0,120.0,105.0,3978.0,5788.0,68.73
5417,2021,14941.0,1473.0,114.0,75.0,3192.0,6126.0,52.11
5417,2024,16351.0,1999.0,417.0,107.0,3905.0,6594.0,59.22
5418,2012,1456.0,820.0,24.0,58.0,1517.0,0.0,0.0
5418,2015,953.0,156.0,30.0,46.0,1203.0,0.0,0.0
5418,2018,8131.0,688.0,52.0,39.0,2076.0,3210.0,64.67
5418,2021,8218.0,854.0,62.0,34.0,1663.0,3401.0,48.9
5418,2024,9154.0,1374.0,254.0,34.0,2370.0,3610.0,65.65
5419,2012,994.0,583.0,16.0,33.0,1014.0,0.0,0.0
5419,2015,763.0,108.0,18.0,29.0,925.0,0.0,0.0
5419,2018,5203.0,496.0,24.0,38.0,1420.0,1984.0,71.57
5419,2021,5198.0,439.0,23.0,31.0,1121.0,2116.0,52.98
5419,2024,5820.0,718.0,184.0,37.0,1544.0,2285.0,67.57
5420,2012,919.0,492.0,18.0,26.0,922.0,0.0,0.0
5420,2015,644.0,120.0,16.0,37.0,823.0,0.0,0.0
5420,2018,4254.0,451.0,21.0,27.0,1109.0,1650.0,67.21
5420,2021,4394.0,417.0,19.0,19.0,1044.0,1738.0,60.07
5420,2024,4844.0,611.0,132.0,33.0,1357.0,1849.0,73.39
5421,2012,984.0,566.0,22.0,45.0,1014.0,0.0,0.0
5421,2015,691.0,115.0,18.0,30.0,893.0,0.0,0.0
5421,2018,4627.0,458.0,20.0,37.0,1306.0,1741.0,75.01
5421,2021,4696.0,432.0,25.0,33.0,1077.0,1891.0,56.95
5421,2024,4775.0,385.0,123.0,9.0,880.0,2025.0,43.46
5422,2012,1355.0,733.0,15.0,65.0,1401.0,0.0,0.0
5422,2015,962.0,170.0,31.0,65.0,1296.0,0.0,0.0
5422,2018,6105.0,674.0,45.0,59.0,1720.0,2309.0,74.49
5422,2021,5822.0,636.0,30.0,30.0,1398.0,2309.0,60.55
5422,2024,6262.0,932.0,179.0,56.0,1746.0,2414.0,72.33
5423,2012,1370.0,855.0,24.0,51.0,1404.0,0.0,0.0
5423,2015,988.0,201.0,18.0,46.0,1266.0,0.0,0.0
5423,2018,7220.0,948.0,34.0,70.0,1881.0,2805.0,67.06
5423,2021,7270.0,733.0,39.0,57.0,1473.0,3027.0,48.66
5423,2024,8156.0,1247.0,183.0,49.0,1942.0,3284.0,59.14
5424,2012,970.0,607.0,8.0,33.0,968.0,0.0,0.0
5424,2015,636.0,146.0,6.0,46.0,839.0,0.0,0.0
5424,2018,4439.0,529.0,32.0,36.0,1176.0,1717.0,68.49
5424,2021,4461.0,453.0,21.0,20.0,916.0,1838.0,49.84
5424,2024,4996.0,750.0,113.0,30.0,1212.0,1999.0,60.63
5425,2012,1875.0,998.0,33.0,62.0,1943.0,0.0,0.0
5425,2015,1458.0,188.0,35.0,71.0,1816.0,0.0,0.0
5425,2018,9669.0,1117.0,58.0,62.0,2709.0,3653.0,74.16
5425,2021,10090.0,984.0,52.0,36.0,2355.0,4003.0,58.83
5425,2024,11704.0,1421.0,211.0,46.0,3198.0,4450.0,71.87
5426,2012,681.0,419.0,5.0,14.0,646.0,0.0,0.0
5426,2015,454.0,55.0,4.0,17.0,557.0,0.0,0.0
5426,2018,3393.0,373.0,25.0,38.0,860.0,1341.0,64.13
5426,2021,3727.0,304.0,13.0,18.0,750.0,1522.0,49.28
5426,2024,4376.0,475.0,76.0,32.0,917.0,1796.0,51.06
5427,2012,299.0,145.0,2.0,13.0,259.0,0.0,0.0
5427,2015,209.0,24.0,3.0,8.0,250.0,0.0,0.0
5427,2018,1386.0,137.0,6.0,16.0,359.0,538.0,66.73
5427,2021,1513.0,97.0,5.0,8.0,303.0,602.0,50.33
5427,2024,1849.0,272.0,31.0,8.0,421.0,748.0,56.28
5428,2012,1214.0,712.0,12.0,56.0,1252.0,0.0,0.0
5428,2015,795.0,114.0,11.0,33.0,951.0,0.0,0.0
5428,2018,6366.0,795.0,47.0,46.0,1646.0,2503.0,65.76
5428,2021,6419.0,590.0,33.0,25.0,1251.0,2697.0,46.38
5428,2024,7368.0,991.0,157.0,38.0,1731.0,2957.0,58.54
5429,2012,834.0,374.0,11.0,36.0,858.0,0.0,0.0
5429,2015,487.0,89.0,13.0,31.0,618.0,0.0,0.0
5429,2018,4084.0,564.0,33.0,30.0,1131.0,1581.0,71.54
5429,2021,3982.0,426.0,28.0,21.0,879.0,1648.0,53.34
5429,2024,4542.0,681.0,99.0,38.0,1159.0,1790.0,64.75
5430,2012,1205.0,665.0,18.0,52.0,1248.0,0.0,0.0
5430,2015,704.0,119.0,16.0,28.0,882.0,0.0,0.0
5430,2018,5692.0,745.0,36.0,38.0,1545.0,2214.0,69.78
5430,2021,5489.0,534.0,23.0,23.0,1199.0,2251.0,53.27
5430,2024,6078.0,888.0,141.0,46.0,1560.0,2398.0,65.05
5431,2012,1406.0,708.0,24.0,58.0,1475.0,0.0,0.0
5431,2015,907.0,185.0,22.0,41.0,1122.0,0.0,0.0
5431,2018,8331.0,1126.0,61.0,66.0,2190.0,3284.0,66.69
5431,2021,8529.0,839.0,56.0,47.0,1697.0,3587.0,47.31
5431,2024,9790.0,1256.0,196.0,61.0,2075.0,4051.0,51.22
5432,2012,893.0,491.0,12.0,38.0,911.0,0.0,0.0
5432,2015,551.0,88.0,16.0,24.0,672.0,0.0,0.0
5432,2018,4230.0,549.0,33.0,30.0,1133.0,1640.0,69.09
5432,2021,4167.0,371.0,25.0,30.0,909.0,1728.0,52.6
5432,2024,4423.0,661.0,121.0,34.0,1094.0,1776.0,61.6
5433,2012,1707.0,823.0,29.0,59.0,1790.0,0.0,0.0
5433,2015,1069.0,150.0,33.0,53.0,1310.0,0.0,0.0
5433,2018,9156.0,1203.0,58.0,68.0,2354.0,3615.0,65.12
5433,2021,8910.0,920.0,57.0,46.0,1733.0,3805.0,45.55
5433,2024,10316.0,1609.0,215.0,68.0,2440.0,4168.0,58.54
5434,2012,1788.0,984.0,33.0,78.0,1889.0,0.0,0.0
5434,2015,1183.0,167.0,48.0,70.0,1511.0,0.0,0.0
5434,2018,8556.0,1063.0,58.0,46.0,2371.0,3282.0,72.24
5434,2021,8547.0,921.0,35.0,53.0,1924.0,3451.0,55.75
5434,2024,9555.0,1372.0,226.0,53.0,2552.0,3712.0,68.75
5435,2012,1121.0,510.0,19.0,45.0,1168.0,0.0,0.0
5435,2015,779.0,144.0,34.0,45.0,1010.0,0.0,0.0
5435,2018,5140.0,684.0,30.0,30.0,1478.0,1947.0,75.91
5435,2021,5103.0,607.0,42.0,31.0,1204.0,2042.0,58.96
5435,2024,5641.0,890.0,138.0,27.0,1585.0,2157.0,73.48
5436,2012,1487.0,840.0,21.0,72.0,1568.0,0.0,0.0
5436,2015,1003.0,146.0,34.0,46.0,1292.0,0.0,0.0
5436,2018,7736.0,931.0,46.0,52.0,2115.0,2963.0,71.38
5436,2021,7893.0,826.0,28.0,40.0,1747.0,3194.0,54.7
5436,2024,9132.0,1266.0,236.0,37.0,2427.0,3561.0,68.16
5437,2012,1849.0,962.0,32.0,101.0,1975.0,0.0,0.0
5437,2015,1223.0,211.0,24.0,60.0,1492.0,0.0,0.0
5437,2018,10090.0,1167.0,62.0,76.0,2722.0,3908.0,69.65
5437,2021,9977.0,834.0,55.0,66.0,2062.0,4129.0,49.94
5437,2024,11423.0,1697.0,344.0,65.0,2980.0,4526.0,65.84
5438,2012,1610.0,836.0,24.0,94.0,1724.0,0.0,0.0
5438,2015,1058.0,184.0,18.0,43.0,1287.0,0.0,0.0
5438,2018,9237.0,1141.0,55.0,79.0,2436.0,3594.0,67.78
5438,2021,9344.0,806.0,55.0,61.0,1889.0,3890.0,48.56
5438,2024,10820.0,1476.0,225.0,52.0,2506.0,4379.0,57.23
5439,2012,1642.0,962.0,18.0,64.0,1707.0,0.0,0.0
5439,2015,1132.0,194.0,26.0,65.0,1435.0,0.0,0.0
5439,2018,8977.0,976.0,66.0,70.0,2329.0,3518.0,66.2
5439,2021,9358.0,838.0,33.0,47.0,1876.0,3894.0,48.18
5439,2024,11101.0,1690.0,262.0,66.0,2784.0,4408.0,63.16
5440,2012,3321.0,2000.0,52.0,133.0,3524.0,0.0,0.0
5440,2015,2395.0,399.0,67.0,102.0,2967.0,0.0,0.0
5440,2018,19102.0,1945.0,105.0,151.0,4808.0,7509.0,64.03
5440,2021,19514.0,1475.0,85.0,108.0,3661.0,8236.0,44.45
5441,2012,903.0,627.0,10.0,50.0,920.0,0.0,0.0
5441,2015,629.0,79.0,12.0,33.0,750.0,0.0,0.0
5441,2018,4788.0,414.0,15.0,79.0,1233.0,1857.0,66.4
5441,2021,4851.0,386.0,18.0,36.0,942.0,2003.0,47.03
5441,2024,5443.0,722.0,87.0,61.0,1293.0,2202.0,58.72
5442,2012,1044.0,744.0,13.0,61.0,1068.0,0.0,0.0
5442,2015,683.0,93.0,21.0,41.0,839.0,0.0,0.0
5442,2018,5561.0,484.0,28.0,48.0,1306.0,2211.0,59.07
5442,2021,5730.0,421.0,8.0,47.0,1074.0,2396.0,44.82
5442,2024,6376.0,882.0,111.0,66.0,1380.0,2650.0,52.08
6433,2015,152.0,9.0,6.0,10.0,181.0,0.0,0.0
6433,2018,1195.0,84.0,6.0,6.0,279.0,454.0,61.45
6433,2021,1163.0,82.0,8.0,7.0,204.0,484.0,42.15
6433,2024,1335.0,189.0,23.0,8.0,306.0,530.0,57.74
6434,2015,294.0,52.0,14.0,15.0,387.0,0.0,0.0
6434,2018,2095.0,250.0,9.0,11.0,595.0,784.0,75.89
6434,2021,2116.0,198.0,18.0,5.0,508.0,828.0,61.35
6434,2024,2330.0,259.0,85.0,11.0,599.0,919.0,65.18
6435,2015,253.0,63.0,7.0,23.0,354.0,0.0,0.0
6435,2018,2009.0,227.0,9.0,14.0,567.0,760.0,74.61
6435,2021,2159.0,189.0,25.0,7.0,523.0,842.0,62.11
6435,2024,2304.0,245.0,85.0,17.0,650.0,884.0,73.53
6436,2015,238.0,18.0,7.0,21.0,296.0,0.0,0.0
6436,2018,1805.0,202.0,9.0,25.0,500.0,686.0,72.89
6436,2021,1773.0,136.0,8.0,16.0,341.0,738.0,46.21
6436,2024,2041.0,314.0,49.0,7.0,498.0,811.0,61.41
6437,2015,299.0,50.0,9.0,18.0,374.0,0.0,0.0
6437,2018,2027.0,220.0,10.0,13.0,577.0,751.0,76.83
6437,2021,2052.0,198.0,10.0,14.0,485.0,808.0,60.02
6437,2024,2308.0,263.0,60.0,18.0,647.0,878.0,73.69
6438,2015,240.0,32.0,8.0,6.0,298.0,0.0,0.0
6438,2018,1562.0,176.0,7.0,12.0,426.0,596.0,71.48
6438,2021,1707.0,169.0,9.0,10.0,366.0,677.0,54.06
6438,2024,2099.0,294.0,46.0,15.0,520.0,829.0,62.73
6439,2015,368.0,79.0,25.0,37.0,522.0,0.0,0.0
6439,2018,3895.0,471.0,21.0,28.0,1055.0,1485.0,71.04
6439,2021,4404.0,322.0,21.0,24.0,998.0,1743.0,57.26
6439,2024,5317.0,483.0,161.0,17.0,1451.0,2044.0,70.99
6440,2015,187.0,14.0,3.0,7.0,221.0,0.0,0.0
6440,2018,1159.0,115.0,10.0,16.0,325.0,430.0,75.58
6440,2021,1238.0,129.0,3.0,11.0,267.0,491.0,54.38
6440,2024,1500.0,227.0,42.0,8.0,386.0,581.0,66.44
6441,2015,266.0,67.0,14.0,18.0,363.0,0.0,0.0
6441,2018,2173.0,245.0,13.0,10.0,615.0,810.0,75.93
6441,2021,2293.0,221.0,26.0,16.0,576.0,898.0,64.14
6441,2024,2511.0,283.0,98.0,17.0,719.0,965.0,74.51
6442,2015,231.0,60.0,7.0,16.0,319.0,0.0,0.0
6442,2018,2749.0,346.0,18.0,15.0,792.0,1020.0,77.65
6442,2021,4028.0,259.0,19.0,8.0,909.0,1585.0,57.35
6442,2024,6395.0,502.0,138.0,12.0,1772.0,2412.0,73.47
6443,2015,245.0,20.0,4.0,10.0,289.0,0.0,0.0
6443,2018,1502.0,143.0,7.0,17.0,408.0,560.0,72.86
6443,2021,1461.0,87.0,4.0,11.0,295.0,579.0,50.95
6443,2024,1630.0,209.0,29.0,16.0,373.0,654.0,57.03
6444,2015,181.0,39.0,13.0,13.0,250.0,0.0,0.0
6444,2018,1550.0,188.0,7.0,7.0,422.0,582.0,72.51
6444,2021,1632.0,153.0,9.0,8.0,370.0,640.0,57.81
6444,2024,1751.0,196.0,43.0,17.0,479.0,669.0,71.6
6445,2015,204.0,47.0,10.0,14.0,288.0,0.0,0.0
6445,2018,1605.0,189.0,9.0,7.0,461.0,600.0,76.83
6445,2021,1657.0,148.0,23.0,8.0,388.0,654.0,59.33
6445,2024,1881.0,218.0,60.0,8.0,532.0,711.0,74.82
6446,2015,179.0,39.0,14.0,11.0,252.0,0.0,0.0
6446,2018,1517.0,173.0,9.0,5.0,418.0,569.0,73.46
6446,2021,1653.0,140.0,20.0,17.0,399.0,647.0,61.67
6446,2024,1900.0,217.0,68.0,10.0,524.0,729.0,71.88
6447,2015,181.0,24.0,2.0,10.0,230.0,0.0,0.0
6447,2018,1203.0,98.0,11.0,11.0,324.0,448.0,72.32
6447,2021,1232.0,89.0,7.0,6.0,234.0,504.0,46.43
6447,2024,1435.0,191.0,38.0,14.0,346.0,573.0,60.38
6448,2015,188.0,37.0,9.0,22.0,269.0,0.0,0.0
6448,2018,2037.0,217.0,18.0,10.0,580.0,760.0,76.32
6448,2021,2353.0,171.0,16.0,1.0,588.0,892.0,65.92
6448,2024,2803.0,218.0,77.0,16.0,809.0,1044.0,77.49
6449,2015,190.0,38.0,5.0,12.0,244.0,0.0,0.0
6449,2018,1345.0,148.0,9.0,7.0,377.0,494.0,76.32
6449,2021,1487.0,120.0,7.0,1.0,386.0,556.0,69.42
6449,2024,1684.0,146.0,36.0,6.0,482.0,621.0,77.62
6450,2015,299.0,59.0,11.0,22.0,414.0,0.0,0.0
6450,2018,2256.0,293.0,16.0,10.0,653.0,844.0,77.37
6450,2021,2323.0,220.0,23.0,16.0,575.0,905.0,63.54
6450,2024,2583.0,277.0,87.0,14.0,728.0,987.0,73.76
6451,2015,190.0,22.0,4.0,7.0,231.0,0.0,0.0
6451,2018,1243.0,153.0,10.0,3.0,346.0,460.0,75.22
6451,2021,1348.0,122.0,11.0,3.0,353.0,500.0,70.6
6451,2024,1485.0,121.0,41.0,7.0,416.0,552.0,75.36
6452,2015,193.0,29.0,9.0,14.0,262.0,0.0,0.0
6452,2018,1586.0,202.0,6.0,10.0,462.0,591.0,78.17
6452,2021,1622.0,123.0,4.0,8.0,385.0,624.0,61.7
6452,2024,1763.0,167.0,51.0,12.0,507.0,661.0,76.7
6453,2015,261.0,20.0,6.0,19.0,312.0,0.0,0.0
6453,2018,1395.0,123.0,11.0,0.0,367.0,528.0,69.51
6453,2021,1474.0,109.0,5.0,17.0,339.0,570.0,59.47
6453,2024,1736.0,234.0,40.0,17.0,451.0,672.0,67.11
6454,2015,140.0,34.0,11.0,16.0,210.0,0.0,0.0
6454,2018,1363.0,168.0,14.0,4.0,376.0,517.0,72.73
6454,2021,1454.0,122.0,24.0,10.0,342.0,573.0,59.69
6454,2024,1522.0,164.0,43.0,1.0,415.0,577.0,71.92
6455,2015,307.0,46.0,29.0,24.0,427.0,0.0,0.0
6455,2018,2303.0,270.0,13.0,11.0,630.0,872.0,72.25
6455,2021,2411.0,233.0,17.0,20.0,586.0,950.0,61.68
6455,2024,2576.0,290.0,93.0,16.0,740.0,982.0,75.36
6456,2015,341.0,69.0,15.0,5.0,456.0,0.0,0.0
6456,2018,2399.0,321.0,20.0,14.0,695.0,891.0,78.0
6456,2021,2385.0,221.0,24.0,18.0,570.0,940.0,60.64
6456,2024,2533.0,296.0,88.0,15.0,728.0,963.0,75.6
6457,2015,191.0,37.0,9.0,9.0,246.0,0.0,0.0
6457,2018,1363.0,137.0,12.0,13.0,384.0,512.0,75.0
6457,2021,1405.0,149.0,15.0,10.0,322.0,554.0,58.12
6457,2024,1486.0,175.0,35.0,6.0,400.0,557.0,71.81
6458,2015,201.0,39.0,18.0,17.0,285.0,0.0,0.0
6458,2018,1476.0,178.0,14.0,7.0,429.0,552.0,77.72
6458,2021,1491.0,133.0,12.0,3.0,355.0,580.0,61.21
6458,2024,1623.0,194.0,52.0,12.0,464.0,604.0,76.82
6459,2015,283.0,40.0,10.0,19.0,365.0,0.0,0.0
6459,2018,2105.0,233.0,16.0,15.0,580.0,796.0,72.86
6459,2021,2225.0,180.0,20.0,20.0,528.0,880.0,60.0
6459,2024,2453.0,285.0,71.0,9.0,674.0,937.0,71.93
6460,2015,257.0,79.0,13.0,11.0,353.0,0.0,0.0
6460,2018,2315.0,314.0,17.0,12.0,614.0,895.0,68.6
6460,2021,2429.0,238.0,21.0,20.0,501.0,996.0,50.3
6460,2024,2579.0,267.0,75.0,13.0,699.0,996.0,70.18
6461,2015,209.0,34.0,14.0,11.0,299.0,0.0,0.0
6461,2018,1683.0,189.0,9.0,14.0,469.0,630.0,74.44
6461,2021,1659.0,141.0,20.0,16.0,416.0,644.0,64.6
6461,2024,1825.0,185.0,46.0,7.0,508.0,681.0,74.6
6462,2015,265.0,46.0,12.0,14.0,348.0,0.0,0.0
6462,2018,1897.0,235.0,8.0,6.0,531.0,714.0,74.37
6462,2021,1957.0,191.0,15.0,6.0,456.0,768.0,59.38
6462,2024,2162.0,260.0,55.0,9.0,612.0,807.0,75.84
6516,2018,2364.0,277.0,18.0,15.0,576.0,935.0,61.6
6516,2021,2686.0,133.0,9.0,5.0,228.0,1237.0,18.43
6516,2024,3684.0,575.0,87.0,28.0,892.0,1494.0,59.71
6671,2024,7165.0,1020.0,96.0,38.0,1557.0,2918.0,53.36
6672,2024,4137.0,386.0,107.0,15.0,1107.0,1596.0,69.36
6675,2024,3646.0,313.0,68.0,16.0,1033.0,1357.0,76.12
6676,2024,5053.0,331.0,102.0,10.0,1478.0,1857.0,79.59
6785,2024,5135.0,670.0,163.0,20.0,1308.0,2042.0,64.05
6786,2024,7133.0,926.0,171.0,35.0,1759.0,2837.0,62.0
6787,2024,6650.0,830.0,143.0,41.0,1509.0,2702.0,55.85
6788,2024,5101.0,550.0,125.0,28.0,1328.0,1974.0,67.27
6821,2024,4726.0,590.0,124.0,36.0,1127.0,1900.0,59.32
6822,2024,4664.0,421.0,87.0,22.0,783.0,2007.0,39.01
6823,2024,7187.0,914.0,169.0,46.0,1719.0,2882.0,59.65
6824,2024,5242.0,640.0,146.0,31.0,1262.0,2103.0,60.01
6909,2024,7500.0,1090.0,192.0,39.0,1823.0,3016.0,60.44
6910,2024,1006.0,0.0,0.0,0.0,0.0,503.0,0.0
6911,2024,6875.0,959.0,184.0,44.0,1784.0,2707.0,65.9
